Probe_ID,M,U,col
cg15513849,NA,75633147,NA
cg15514262,NA,87725820,NA
cg15515451,NA,46655552,NA
cg15515803,NA,3772279,NA
cg15516023,NA,7687916,NA
cg15516833,NA,55603284,NA
cg15517120,94795102,90757315,R
cg15517131,NA,71801587,NA
cg15517596,NA,11730111,NA
cg15519745,NA,98653582,NA
cg15520576,NA,4772176,NA
cg15521201,NA,90704297,NA
cg15522892,NA,41675118,NA
cg15523513,NA,65702169,NA
cg15524243,NA,49799242,NA
cg15526159,NA,8697133,NA
cg15528897,NA,97688907,NA
cg15529327,NA,40605284,NA
cg15530391,NA,77624185,NA
cg15530403,NA,51777285,NA
cg15532942,NA,76604564,NA
cg15533252,NA,58799522,NA
cg15534660,NA,99805916,NA
cg15535321,NA,9761906,NA
cg15535471,NA,45624596,NA
cg15536715,5652223,2610580,R
cg15537691,NA,67768522,NA
cg15538418,NA,31625122,NA
cg15538708,NA,58796196,NA
cg15539292,NA,88753380,NA
cg15541477,NA,2751906,NA
cg15541613,NA,21609843,NA
cg15542784,NA,5746914,NA
cg15543145,NA,64760861,NA
cg15543995,NA,43690267,NA
cg15544311,NA,91723503,NA
cg15545854,9793403,92607248,R
cg15546160,NA,94725378,NA
cg15547395,NA,80772169,NA
cg15547534,NA,5655423,NA
cg15547854,51788862,51632242,R
cg15548006,NA,58749214,NA
cg15548222,34615868,93713454,G
cg15548893,42758575,92750288,R
cg15549480,NA,45689114,NA
cg15549761,NA,93764125,NA
cg15551881,NA,53692821,NA
cg15552122,NA,81793495,NA
cg15555400,NA,75716463,NA
cg15555425,NA,50759217,NA
cg15557003,NA,97731913,NA
cg15558507,NA,76777550,NA
cg15558845,NA,2604879,NA
cg15560305,NA,92610253,NA
cg15561172,NA,98654233,NA
cg15562075,75712108,4768437,R
cg15562933,NA,32697855,NA
cg15563014,NA,38621295,NA
cg15563057,NA,92625315,NA
cg15564431,NA,88655115,NA
cg15564505,NA,87632952,NA
cg15565052,NA,88628259,NA
cg15566044,NA,7753188,NA
cg15566115,NA,60690533,NA
cg15568207,NA,41716993,NA
cg15568214,NA,78775107,NA
cg15569409,NA,17767822,NA
cg15569512,NA,31798585,NA
cg15569619,NA,12782877,NA
cg15571169,NA,19723866,NA
cg15571214,NA,89783298,NA
cg15571248,NA,2761525,NA
cg15571405,NA,25704147,NA
cg15572610,17787975,75633183,G
cg15573598,NA,90704147,NA
cg15573687,NA,77607185,NA
cg15574290,NA,40689526,NA
cg15576133,NA,8640559,NA
cg15576772,NA,30754582,NA
cg15577298,NA,44739253,NA
cg15577366,NA,61650959,NA
cg15578558,NA,41607930,NA
cg15578568,NA,69805128,NA
cg15578619,NA,26707261,NA
cg15578835,NA,2624263,NA
cg15578982,NA,59768585,NA
cg15580396,NA,9653363,NA
cg15581312,NA,62689940,NA
cg15581393,NA,30753988,NA
cg15581954,NA,41771907,NA
cg15582951,NA,90653534,NA
cg15583022,NA,81730451,NA
cg15583354,NA,57602239,NA
cg15584418,NA,2778312,NA
cg15584686,NA,93738427,NA
cg15585036,NA,88788567,NA
cg15585576,NA,75781254,NA
cg15587557,NA,53792553,NA
cg15587600,NA,56631103,NA
cg15587737,69758264,47748913,R
cg15591276,NA,56781989,NA
cg15592596,NA,91700888,NA
cg15593382,NA,5657116,NA
cg15593664,NA,9757920,NA
cg15594409,NA,8707100,NA
cg15595407,NA,7798478,NA
cg15595499,NA,18705181,NA
cg15595502,NA,87603158,NA
cg15597031,NA,93719466,NA
cg15597107,NA,88753284,NA
cg15597480,91683281,67660147,R
cg15597792,26677242,93780184,G
cg15597945,NA,79672125,NA
cg15598165,NA,76617866,NA
cg15598853,9724599,66682125,G
cg15600328,60671183,79787374,G
cg15600395,NA,34603205,NA
cg15600660,NA,4682371,NA
cg15601638,NA,51719578,NA
cg15602590,NA,35716970,NA
cg15605223,NA,72715274,NA
cg15605991,NA,23652585,NA
cg15607358,NA,5660228,NA
cg15607893,NA,51601989,NA
cg15608939,NA,97626364,NA
cg15610892,90609223,86737493,R
cg15611364,NA,63784591,NA
cg15611903,NA,97662194,NA
cg15613148,NA,46750549,NA
cg15613269,NA,92793885,NA
cg15613756,NA,81724280,NA
cg15613974,NA,41790180,NA
cg15614766,NA,3670392,NA
cg15615965,NA,76639307,NA
cg15618330,NA,5602885,NA
cg15618712,NA,90795509,NA
cg15619300,NA,41790990,NA
cg15620011,NA,97681328,NA
cg15620299,NA,76776424,NA
cg15621627,NA,61653873,NA
cg15622040,68806849,92665133,R
cg15622564,NA,5780987,NA
cg15624160,48744905,9617954,G
cg15624479,NA,52784859,NA
cg15626013,NA,93794912,NA
cg15627386,NA,43783126,NA
cg15627668,NA,14716933,NA
cg15628325,NA,82653258,NA
cg15628967,NA,68707171,NA
cg15629154,NA,67675575,NA
cg15631422,NA,75666847,NA
cg15631634,NA,51796560,NA
cg15631690,NA,92644280,NA
cg15632198,NA,57746228,NA
cg15633471,87693223,76625386,R
cg15634098,NA,9725243,NA
cg15635095,NA,2741487,NA
cg15636011,NA,78645387,NA
cg15637759,NA,43786205,NA
cg15639204,NA,97687851,NA
cg15639581,NA,87725190,NA
cg15639937,NA,40609209,NA
cg15642312,NA,58621905,NA
cg15642326,NA,72801132,NA
cg15643494,13696820,53740952,R
cg15644076,NA,5743248,NA
cg15647529,NA,42606274,NA
cg15647640,NA,71621102,NA
cg15647667,NA,13744920,NA
cg15648389,NA,45799837,NA
cg15648495,NA,40700865,NA
cg15649265,NA,66764125,NA
cg15650228,NA,90683359,NA
cg15650356,NA,40784854,NA
cg15651067,NA,76658837,NA
cg15651233,NA,88725879,NA
cg15651616,NA,66671267,NA
cg15652120,NA,8684885,NA
cg15655756,NA,98708127,NA
cg15656257,NA,87746527,NA
cg15656338,NA,93692249,NA
cg15656474,NA,85707206,NA
cg15656937,NA,75629146,NA
cg15657067,NA,85740458,NA
cg15657641,NA,31691820,NA
cg15658468,NA,41622256,NA
cg15658846,NA,75768358,NA
cg15658912,NA,81740878,NA
cg15659710,NA,81701340,NA
cg15659936,62787110,89780522,R
cg15660194,NA,86675830,NA
cg15660418,NA,92772599,NA
cg15660755,NA,5801941,NA
cg15661406,NA,78617526,NA
cg15661409,NA,5746372,NA
cg15661483,NA,92689246,NA
cg15662374,NA,37724952,NA
cg15663090,NA,97760599,NA
cg15664051,NA,71632291,NA
cg15664719,NA,75709358,NA
cg15664975,2735324,68786116,G
cg15666136,NA,61650551,NA
cg15666331,NA,89624488,NA
cg15666977,NA,26800946,NA
cg15667675,NA,51698943,NA
cg15667750,NA,80784824,NA
cg15667815,NA,92611989,NA
cg15668213,NA,17632120,NA
cg15668691,NA,2615505,NA
cg15671202,NA,63753125,NA
cg15671437,NA,90612253,NA
cg15671915,NA,76753383,NA
cg15672744,NA,44697214,NA
cg15673180,NA,30710859,NA
cg15674058,NA,85710868,NA
cg15674081,NA,99622249,NA
cg15674718,NA,3666868,NA
cg15675176,NA,61794230,NA
cg15675612,42787172,75643309,R
cg15675960,NA,7672156,NA
cg15676760,NA,16756892,NA
cg15677623,NA,58735228,NA
cg15677669,NA,81724234,NA
cg15677754,NA,41682252,NA
cg15679186,NA,40667112,NA
cg15679520,NA,2614571,NA
cg15680017,NA,16712239,NA
cg15680153,NA,97684353,NA
cg15680877,NA,23614980,NA
cg15682828,NA,79780439,NA
cg15684287,NA,92757390,NA
cg15685296,NA,61623931,NA
cg15685440,NA,48629542,NA
cg15686078,NA,97610160,NA
cg15686802,NA,9736404,NA
cg15689693,NA,55767238,NA
cg15689830,NA,5804173,NA
cg15690175,NA,56615162,NA
cg15691199,NA,40669946,NA
cg15693507,NA,65706291,NA
cg15693636,NA,17767110,NA
cg15693666,NA,3686465,NA
cg15694507,NA,6683407,NA
cg15694685,NA,99618139,NA
cg15696551,NA,66601211,NA
cg15696611,NA,9737555,NA
cg15697185,NA,76793432,NA
cg15697832,NA,4668834,NA
cg15698659,NA,98710371,NA
cg15698781,NA,99687189,NA
cg15699971,NA,61735560,NA
cg15700006,NA,8611186,NA
cg15700165,NA,51743533,NA
cg15700171,NA,63645151,NA
cg15701237,NA,87659580,NA
cg15701281,NA,58653133,NA
cg15701287,NA,99725490,NA
cg15701937,NA,67783588,NA
cg15702079,NA,90797549,NA
cg15702218,NA,58660169,NA
cg15702573,NA,93637531,NA
cg15703512,NA,89715303,NA
cg15706244,NA,66762106,NA
cg15706312,NA,68711579,NA
cg15706730,NA,93700383,NA
cg15708373,NA,87607599,NA
cg15708887,NA,17633949,NA
cg15709217,NA,9637485,NA
cg15709925,NA,2691553,NA
cg15710676,NA,90797891,NA
cg15710854,NA,9681292,NA
cg15711227,NA,62602571,NA
cg15711337,NA,2750869,NA
cg15711932,NA,90654267,NA
cg15712063,69668116,49660213,R
cg15712135,NA,10776291,NA
cg15712548,90616885,52609820,R
cg15713129,NA,42781885,NA
cg15713442,NA,3713555,NA
cg15713562,NA,58692599,NA
cg15713630,NA,76653232,NA
cg15714292,NA,28668567,NA
cg15715091,NA,37779964,NA
cg15718283,NA,62700851,NA
cg15719056,NA,50741284,NA
cg15720084,2657371,5719983,R
cg15720698,NA,44798567,NA
cg15722093,NA,43725114,NA
cg15723222,NA,61764977,NA
cg15723244,NA,53706208,NA
cg15723635,NA,11610907,NA
cg15723937,NA,19740914,NA
cg15724758,NA,91689471,NA
cg15725174,NA,41715981,NA
cg15726426,NA,99621841,NA
cg15727529,NA,5713847,NA
cg15727533,NA,2727846,NA
cg15729697,NA,21752876,NA
cg15731118,NA,9730295,NA
cg15731684,NA,1723111,NA
cg15732510,NA,91784275,NA
cg15734784,NA,71605180,NA
cg15734945,NA,97674441,NA
cg15735049,NA,62614938,NA
cg15735715,NA,90672437,NA
cg15735984,NA,75768326,NA
cg15736995,NA,20630267,NA
cg15738808,NA,75616106,NA
cg15739209,NA,80717223,NA
cg15739295,NA,9702545,NA
cg15740225,NA,84748920,NA
cg15740979,NA,97632318,NA
cg15741042,NA,98640872,NA
cg15741130,NA,9656557,NA
cg15741341,NA,67713270,NA
cg15743846,NA,11629913,NA
cg15745147,NA,20712114,NA
cg15745863,NA,88778585,NA
cg15746205,NA,19761879,NA
cg15746488,NA,9681355,NA
cg15747130,NA,5608315,NA
cg15747552,NA,85795587,NA
cg15748883,NA,73628245,NA
cg15751165,NA,75779326,NA
cg15751632,NA,60695863,NA
cg15753313,NA,9609569,NA
cg15754470,NA,81695405,NA
cg15754737,NA,65735155,NA
cg15754813,NA,43781148,NA
cg15755084,NA,93796469,NA
cg15755108,NA,97787347,NA
cg15755112,NA,50743859,NA
cg15755123,NA,58766821,NA
cg15756032,NA,79789885,NA
cg15761219,NA,50788830,NA
cg15762063,NA,96653868,NA
cg15762733,NA,90666890,NA
cg15762979,NA,72707560,NA
cg15763339,NA,43775192,NA
cg15764062,NA,90777872,NA
cg15764632,NA,97682555,NA
cg15766096,NA,99740872,NA
cg15767361,NA,39711869,NA
cg15769343,NA,41796951,NA
cg15769374,NA,2656566,NA
cg15769694,71702169,41798181,G
cg15769970,NA,26614146,NA
cg15770136,NA,71716563,NA
cg15770575,NA,45713883,NA
cg15771070,NA,91704868,NA
cg15772090,NA,9752354,NA
cg15772525,NA,42723105,NA
cg15772669,NA,5734322,NA
cg15772682,NA,61612526,NA
cg15772697,NA,7794955,NA
cg15773378,NA,21618858,NA
cg15773704,NA,40741137,NA
cg15774023,NA,39740847,NA
cg15776582,60637915,82652979,R
cg15777606,NA,9712432,NA
cg15778145,NA,97772880,NA
cg15779017,NA,59617112,NA
cg15779913,NA,71712123,NA
cg15780307,NA,76799915,NA
cg15781723,NA,28799963,NA
cg15782392,NA,97629558,NA
cg15783852,NA,26725881,NA
cg15784427,NA,60714528,NA
cg15784689,NA,49692123,NA
cg15785094,NA,43784937,NA
cg15785105,NA,75797396,NA
cg15785515,NA,49758258,NA
cg15785552,52792545,60750547,R
cg15787223,NA,46664980,NA
cg15788625,NA,8741598,NA
cg15788732,NA,76806837,NA
cg15790768,NA,2769547,NA
cg15790852,NA,2727356,NA
cg15791636,3710929,71716909,G
cg15792135,NA,51758872,NA
cg15792779,NA,40628969,NA
cg15793862,NA,3742253,NA
cg15794057,NA,93653569,NA
cg15794482,NA,79767946,NA
cg15794906,NA,38608267,NA
cg15795724,NA,9804141,NA
cg15797635,NA,41698166,NA
cg15797720,NA,24717933,NA
cg15798599,NA,9609191,NA
cg15800651,NA,86723420,NA
cg15801573,NA,90760882,NA
cg15801833,NA,68604134,NA
cg15802836,NA,68611829,NA
cg15803043,NA,90727921,NA
cg15803228,NA,68724279,NA
cg15804249,NA,70759113,NA
cg15804503,NA,8771162,NA
cg15804973,NA,94615391,NA
cg15806013,NA,93730438,NA
cg15807707,NA,59653140,NA
cg15808500,5668408,75652228,G
cg15809488,NA,4781453,NA
cg15809618,NA,95727578,NA
cg15810551,NA,53608933,NA
cg15810562,NA,71659539,NA
cg15810888,NA,48762830,NA
cg15811097,NA,88675470,NA
cg15811427,NA,3804281,NA
cg15811561,NA,88766355,NA
cg15811777,NA,90683439,NA
cg15812839,NA,57792236,NA
cg15813117,NA,79763505,NA
cg15813523,NA,2784464,NA
cg15814754,NA,2642400,NA
cg15818090,NA,82649462,NA
cg15819642,NA,76604460,NA
cg15821372,NA,87768342,NA
cg15821562,NA,94623116,NA
cg15821956,NA,75686364,NA
cg15822843,NA,98632963,NA
cg15822951,NA,26711543,NA
cg15823859,NA,97632118,NA
cg15825361,86711275,81653917,R
cg15825447,NA,49769961,NA
cg15827607,NA,96737371,NA
cg15828158,NA,61640855,NA
cg15829742,NA,44707533,NA
cg15830792,NA,3810133,NA
cg15831187,NA,62774869,NA
cg15831769,NA,93607821,NA
cg15832108,NA,92779969,NA
cg15832538,NA,7741506,NA
cg15832625,NA,89741286,NA
cg15833233,NA,91810315,NA
cg15834575,NA,48653903,NA
cg15834581,80603541,41606566,R
cg15834661,NA,12778291,NA
cg15834945,NA,90601465,NA
cg15835497,NA,79666189,NA
cg15835565,NA,64802242,NA
cg15836647,NA,20772980,NA
cg15838326,NA,19641553,NA
cg15838663,8622843,74751298,G
cg15839373,NA,93738371,NA
cg15840225,NA,89646441,NA
cg15840391,NA,74700168,NA
cg15840551,63609962,8804988,G
cg15841222,NA,36740905,NA
cg15841408,NA,56641904,NA
cg15842144,NA,53653169,NA
cg15842149,NA,45606154,NA
cg15842967,NA,13704211,NA
cg15843066,NA,95642345,NA
cg15843929,NA,84744896,NA
cg15844104,89780437,87610588,G
cg15844207,NA,51610124,NA
cg15845068,NA,38685277,NA
cg15845242,NA,67787563,NA
cg15845854,NA,8772546,NA
cg15846956,NA,82683894,NA
cg15848840,NA,94601495,NA
cg15850080,NA,46692189,NA
cg15850379,NA,97719946,NA
cg15850484,NA,82660454,NA
cg15851301,NA,89758507,NA
cg15852222,NA,54794820,NA
cg15852492,NA,26643252,NA
cg15852963,NA,96760870,NA
cg15854328,NA,16796223,NA
cg15855274,NA,2683161,NA
cg15855300,NA,97623420,NA
cg15855498,NA,57725553,NA
cg15855685,NA,3698463,NA
cg15855923,84612496,87613330,G
cg15856055,NA,57735931,NA
cg15856582,88626174,88692469,R
cg15861063,NA,34784258,NA
cg15863527,NA,93779228,NA
cg15863913,NA,79659383,NA
cg15864920,NA,11735147,NA
cg15866649,86642380,43776584,R
cg15866851,NA,87740110,NA
cg15867698,NA,73805139,NA
cg15867942,NA,67639841,NA
cg15868686,NA,56803520,NA
cg15868957,NA,9733312,NA
cg15869190,NA,81767954,NA
cg15869291,NA,49614523,NA
cg15869315,NA,13786280,NA
cg15870367,NA,2724358,NA
cg15871542,NA,79754911,NA
cg15871570,NA,45712553,NA
cg15872386,NA,90654191,NA
cg15873606,NA,75611216,NA
cg15874422,NA,88758961,NA
cg15876728,NA,81802354,NA
cg15877740,75809464,53801942,R
cg15878616,25682258,19695211,G
cg15879584,NA,61742110,NA
cg15880053,NA,2801110,NA
cg15880144,NA,76603101,NA
cg15881088,NA,59803980,NA
cg15881757,NA,16750284,NA
cg15881760,NA,92690256,NA
cg15883101,NA,75762325,NA
cg15885222,NA,41785861,NA
cg15885344,NA,76692226,NA
cg15885769,NA,88724579,NA
cg15886974,NA,90701135,NA
cg15887729,NA,56787286,NA
cg15887846,NA,4707848,NA
cg15889033,NA,46793238,NA
cg15889617,NA,90705151,NA
cg15889872,NA,5784437,NA
cg15890010,NA,46609154,NA
cg15891449,NA,9664471,NA
cg15892348,NA,33724238,NA
cg15894685,NA,68794253,NA
cg15894722,60642537,55664834,R
cg15897310,NA,94699890,NA
cg15897624,NA,12796869,NA
cg15897896,NA,82652195,NA
cg15898239,NA,13716105,NA
cg15899178,NA,38764169,NA
cg15900573,NA,58771142,NA
cg15902957,NA,31758593,NA
cg15903069,NA,79724924,NA
cg15903282,NA,46607249,NA
cg15905510,NA,51600858,NA
cg15905736,NA,80763252,NA
cg15905834,NA,93701870,NA
cg15905994,NA,70688147,NA
cg15906007.1,NA,61753255,NA
cg15906007.2,NA,13757134,NA
cg15907844,NA,59779205,NA
cg15909077,NA,85766422,NA
cg15909889,9611569,42713255,R
cg15910200,NA,92776977,NA
cg15910502,NA,53692881,NA
cg15911114,NA,79614889,NA
cg15911330,8735363,51601833,R
cg15912062,NA,13671852,NA
cg15912314,NA,5623324,NA
cg15912797,NA,53710196,NA
cg15912923,NA,48722822,NA
cg15913680,NA,44755549,NA
cg15915056,NA,44603285,NA
cg15915304,NA,50792547,NA
cg15915945,NA,2760443,NA
cg15916108,NA,90617324,NA
cg15917184,72614111,60632110,R
cg15917885,NA,8714548,NA
cg15918382,NA,89702377,NA
cg15918741,NA,76780849,NA
cg15920677,NA,40603933,NA
cg15923262,NA,75740580,NA
cg15923388,NA,9633826,NA
cg15923785,NA,3621375,NA
cg15924973,NA,93771972,NA
cg15925255,NA,99622428,NA
cg15925685,NA,92664253,NA
cg15927093,NA,58711858,NA
cg15927675,NA,23705859,NA
cg15928284,NA,76738906,NA
cg15928699,NA,63653183,NA
cg15931112,NA,75707930,NA
cg15931265,NA,76637150,NA
cg15931876,NA,63763885,NA
cg15932297,NA,73661869,NA
cg15932677,NA,93637247,NA
cg15933611,NA,9637194,NA
cg15933701,NA,98611197,NA
cg15934191,NA,51701238,NA
cg15934249,NA,96760876,NA
cg15935631,NA,41690286,NA
cg15935759,4755242,76742496,R
cg15936060,NA,76798113,NA
cg15937795,NA,93652383,NA
cg15938795,NA,70707934,NA
cg15938865,NA,61756561,NA
cg15938989,NA,97750249,NA
cg15939534,NA,53707868,NA
cg15939697,NA,34707131,NA
cg15940363,NA,96640252,NA
cg15943628,NA,51653281,NA
cg15944174,NA,48742176,NA
cg15944279,NA,34732888,NA
cg15944967,NA,71612105,NA
cg15945827,NA,80734322,NA
cg15946322,NA,8758220,NA
cg15948787,NA,23808257,NA
cg15950348,NA,93661220,NA
cg15950887,NA,85771920,NA
cg15951691,NA,61669253,NA
cg15952296,NA,76609171,NA
cg15952588,NA,20668242,NA
cg15952637,NA,70788896,NA
cg15953471,NA,2667847,NA
cg15953936,NA,82706353,NA
cg15954878,NA,28755147,NA
cg15955271,NA,87605885,NA
cg15955330,12746226,93687945,G
cg15956104,NA,40657250,NA
cg15956339,NA,21748956,NA
cg15956344,NA,79799142,NA
cg15956469,26668267,59747176,R
cg15957055,68603531,61745563,R
cg15957747,NA,36784198,NA
cg15958715,9617307,3746204,R
cg15958792,NA,1779125,NA
cg15961679,NA,81704362,NA
cg15962375,NA,39725845,NA
cg15962733,NA,97745505,NA
cg15963417,NA,2725144,NA
cg15965771,NA,66754555,NA
cg15966253,NA,88697972,NA
cg15966286,NA,19773140,NA
cg15966757,NA,13633154,NA
cg15967125,NA,85715992,NA
cg15967225,5770448,10655261,R
cg15967410,NA,5810235,NA
cg15969104,NA,76621858,NA
cg15973496,NA,73672216,NA
cg15973802,NA,22713880,NA
cg15974053,NA,3787467,NA
cg15974234,NA,6784549,NA
cg15974875,NA,42741273,NA
cg15975574,NA,66734154,NA
cg15976167,NA,30770861,NA
cg15976440,NA,72725926,NA
cg15977024,NA,68810839,NA
cg15977208,NA,44790242,NA
cg15977571,NA,61632118,NA
cg15978039,NA,94699383,NA
cg15980492,NA,99723303,NA
cg15981030,NA,48776176,NA
cg15981352,NA,38624239,NA
cg15981919,NA,23711943,NA
cg15982050,NA,92715505,NA
cg15982700,NA,2746239,NA
cg15983398,NA,51734250,NA
cg15984556,NA,10633298,NA
cg15985470,NA,46655930,NA
cg15985481,NA,6771176,NA
cg15985773,NA,63748131,NA
cg15986005,NA,26716935,NA
cg15987146,NA,79787455,NA
cg15988120,NA,87692593,NA
cg15988232,NA,16713205,NA
cg15988311,NA,8632562,NA
cg15989225,NA,31603599,NA
cg15989436,NA,23731252,NA
cg15991138,NA,44710561,NA
cg15991909,NA,5742441,NA
cg15992086,NA,75754411,NA
cg15993931,NA,97607235,NA
cg15996281,NA,3637906,NA
cg15996531,97749373,53605855,R
cg15997398,NA,37711588,NA
cg15998452,NA,76787200,NA
cg16000161,NA,24770147,NA
cg16002577,NA,26744180,NA
cg16003884,NA,76766830,NA
cg16004720,NA,5604465,NA
cg16004878,NA,25725261,NA
cg16005451,NA,53733285,NA
cg16006022,96649311,64691221,G
cg16007161,NA,88616591,NA
cg16007321,NA,3759359,NA
cg16007694,NA,97712544,NA
cg16008721,NA,93606145,NA
cg16008850,NA,19770128,NA
cg16008966,NA,75617505,NA
cg16009877,NA,69733273,NA
cg16010785,NA,51622533,NA
cg16010809,NA,8652292,NA
cg16011371,NA,31743868,NA
cg16011662,NA,44766858,NA
cg16011914,NA,97751934,NA
cg16012294,NA,49760929,NA
cg16013454,NA,40704295,NA
cg16013543,NA,4701388,NA
cg16013798,91624111,5645900,R
cg16013886,NA,92605102,NA
cg16015033,NA,4734110,NA
cg16017414,NA,93640541,NA
cg16018175,NA,20637231,NA
cg16018243,NA,99755210,NA
cg16018837,NA,54753929,NA
cg16019406,NA,51708104,NA
cg16021411,NA,46733111,NA
cg16021982,NA,92658504,NA
cg16022461,39609973,85740325,R
cg16023341,NA,76799925,NA
cg16023422,90794545,66777133,R
cg16024200,NA,55719978,NA
cg16024222,NA,67754861,NA
cg16024494,NA,41725553,NA
cg16026813,88705175,91719928,R
cg16027853,NA,56712893,NA
cg16028961,NA,67704136,NA
cg16029138,NA,96692584,NA
cg16029913,NA,76759288,NA
cg16029936,NA,22639827,NA
cg16029938,NA,76654441,NA
cg16030195,NA,87795193,NA
cg16030437,NA,41772859,NA
cg16030772,NA,76787339,NA
cg16032050,NA,88766104,NA
cg16032551,NA,12784876,NA
cg16032864,NA,97647353,NA
cg16034279,NA,9630892,NA
cg16034392,NA,9705577,NA
cg16034556,NA,98754467,NA
cg16034652,NA,66707852,NA
cg16034763,NA,72607147,NA
cg16034794,NA,99712520,NA
cg16036157,NA,99803585,NA
cg16036718,NA,90745554,NA
cg16038896,NA,99730208,NA
cg16039461,NA,15687291,NA
cg16039507,NA,79690967,NA
cg16040140,NA,38767242,NA
cg16040691,NA,92784888,NA
cg16042238,NA,52777963,NA
cg16043070,NA,71616963,NA
cg16043228,NA,11669586,NA
cg16043309,NA,45793821,NA
cg16044855,NA,87632458,NA
cg16045489,4600342,60805894,G
cg16046465,NA,77725842,NA
cg16047215,NA,14777820,NA
cg16049333,NA,98747355,NA
cg16050082,NA,58735234,NA
cg16052035,NA,75613585,NA
cg16052363,NA,5798366,NA
cg16052516,NA,70653869,NA
cg16054275,NA,56653890,NA
cg16054600,NA,79716392,NA
cg16056527,NA,69770930,NA
cg16057023,NA,43746125,NA
cg16057614,NA,78705591,NA
cg16058600,NA,89615121,NA
cg16059441,NA,37726580,NA
cg16059706,NA,87795175,NA
cg16059869,NA,18668843,NA
cg16062897,NA,96672222,NA
cg16064114,8639905,7694337,R
cg16064137,NA,46743879,NA
cg16065650,NA,13807838,NA
cg16065693,NA,5760362,NA
cg16066002,NA,96674828,NA
cg16066125,NA,24734129,NA
cg16066439,NA,3618972,NA
cg16067088,NA,95778858,NA
cg16070582,NA,86737249,NA
cg16071226,NA,64664552,NA
cg16071564,NA,71731972,NA
cg16072061,NA,28780591,NA
cg16072358,88668949,38773876,G
cg16073238,NA,75725325,NA
cg16073260,NA,6783152,NA
cg16076776,NA,65774949,NA
cg16077074,NA,59760932,NA
cg16078678,NA,78800380,NA
cg16078860,NA,65706211,NA
cg16079333,NA,45774525,NA
cg16079649,NA,75787863,NA
cg16080654,NA,63672231,NA
cg16081302,NA,76723169,NA
cg16083580,NA,26778239,NA
cg16084679,NA,53605255,NA
cg16084969,NA,75662391,NA
cg16085042,NA,80715859,NA
cg16085611,NA,4653488,NA
cg16085776,NA,5753538,NA
cg16085780,NA,11717879,NA
cg16087975,NA,70737876,NA
cg16089221,NA,33705916,NA
cg16091716,NA,37642103,NA
cg16093287,NA,61757567,NA
cg16095149,NA,2723908,NA
cg16095672,NA,66788258,NA
cg16096986,NA,9682388,NA
cg16097144,40683538,2706250,G
cg16097493,NA,79771956,NA
cg16097670,NA,40776243,NA
cg16098283,NA,10606284,NA
cg16100135,NA,89642243,NA
cg16100338,NA,97727180,NA
cg16100840,NA,71638949,NA
cg16101094,49668520,38707264,G
cg16101704,NA,76708504,NA
cg16101912,NA,90684335,NA
cg16102371,NA,97793548,NA
cg16102730,NA,59668879,NA
cg16103085,NA,15708924,NA
cg16103501,NA,8769349,NA
cg16104428,NA,99713988,NA
cg16105536,NA,19643183,NA
cg16105958,NA,41723563,NA
cg16106100,NA,31761242,NA
cg16106518,50639139,81704302,R
cg16107202,NA,88776443,NA
cg16108207,NA,61743531,NA
cg16108895,NA,66737292,NA
cg16109596,NA,61784247,NA
cg16109946,NA,93792987,NA
cg16109955,NA,50658928,NA
cg16111239,NA,63726102,NA
cg16111242,NA,46672855,NA
cg16111425,NA,41748848,NA
cg16111936,NA,24704133,NA
cg16112044,NA,93706150,NA
cg16113215,NA,7697534,NA
cg16113298,NA,74740258,NA
cg16113572,NA,33784549,NA
cg16113843,NA,4654276,NA
cg16114007,NA,76672303,NA
cg16114085,NA,26639182,NA
cg16116529,NA,61632888,NA
cg16117110,NA,3713977,NA
cg16117415,NA,90768464,NA
cg16118197,NA,75695883,NA
cg16118889,NA,29647837,NA
cg16119183,NA,44720821,NA
cg16120483,NA,5773235,NA
cg16120828,NA,67723866,NA
cg16120895,NA,22603190,NA
cg16121098,NA,66671903,NA
cg16121540,NA,61725586,NA
cg16121787,NA,74767228,NA
cg16122796,NA,88704175,NA
cg16124154,NA,15692129,NA
cg16124535,NA,92772861,NA
cg16124830,NA,91799218,NA
cg16125047,NA,76762863,NA
cg16125623,NA,46675523,NA
cg16126665,NA,89766496,NA
cg16126692,NA,9759292,NA
cg16130408,NA,86643958,NA
cg16130810,NA,68799825,NA
cg16134098,NA,89796920,NA
cg16134607,95637205,54704106,R
cg16134975,NA,5716427,NA
cg16135308,90793412,87699593,R
cg16136769,NA,97654558,NA
cg16137451,NA,54807175,NA
